Template,pair_id,Sentence,group_lexical,Class,SubClass,cond_realizado,cond_tipo,estado_word,evento_word,emocao_categoria,Sentiment
T6,T6__tristeza__desanimado,Ele ficou desanimado por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,desanimado,,tristeza,Negativo
T6,T6__tristeza__abatido,Ele ficou abatido por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,abatido,,tristeza,Negativo
T6,T6__surpresa_neg__chocado,Ele ficou chocado por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,chocado,,surpresa_neg,Negativo
T6,T6__surpresa_neg__assustado,Ele ficou assustado por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,assustado,,surpresa_neg,Negativo
T6,T6__surpresa_neg__abalado,Ele ficou abalado por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,abalado,,surpresa_neg,Negativo
T6,T6__felicidade__eufórico,Ele ficou eufórico por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,eufórico,,felicidade,Positivo
T6,T6__felicidade__encantado,Ele ficou encantado por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,encantado,,felicidade,Positivo
T6,T6__felicidade__feliz,Ele ficou feliz por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,feliz,,felicidade,Positivo
T6,T6__surpresa_pos__empolgado,Ele ficou empolgado por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,empolgado,,surpresa_pos,Positivo
T6,T6__surpresa_pos__extasiado,Ele ficou extasiado por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,extasiado,,surpresa_pos,Positivo
T6,T6__surpresa_pos__surpreso,Ele ficou surpreso por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,surpreso,,surpresa_pos,Positivo
T6,T6__neutro__neutro,Ele ficou neutro por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,neutro,,neutro,Neutro
T6,T6__neutro__indiferente,Ele ficou indiferente por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,indiferente,,neutro,Neutro
T6,T6__neutro__calmo,Ele ficou calmo por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,calmo,,neutro,Neutro
T6,T6__neutro__tranquilo,Ele ficou tranquilo por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,tranquilo,,neutro,Neutro
T6,T6__neutro__normal,Ele ficou normal por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,normal,,neutro,Neutro
T6,T6__raiva__irritado,Ele ficou irritado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,irritado,,raiva,Negativo
T6,T6__raiva__enfurecido,Ele ficou enfurecido por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,enfurecido,,raiva,Negativo
T6,T6__raiva__indignado,Ele ficou indignado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,indignado,,raiva,Negativo
T6,T6__nojo__enojado,Ele ficou enojado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,enojado,,nojo,Negativo
T6,T6__nojo__desgostoso,Ele ficou desgostoso por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,desgostoso,,nojo,Negativo
T6,T6__nojo__repulsivo,Ele ficou repulsivo por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,repulsivo,,nojo,Negativo
T6,T6__medo__assustado,Ele ficou assustado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,assustado,,medo,Negativo
T6,T6__medo__alarmado,Ele ficou alarmado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,alarmado,,medo,Negativo
T6,T6__medo__apavorado,Ele ficou apavorado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,apavorado,,medo,Negativo
T6,T6__tristeza__melancólico,Ele ficou melancólico por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,melancólico,,tristeza,Negativo
T6,T6__tristeza__desanimado,Ele ficou desanimado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,desanimado,,tristeza,Negativo
T6,T6__tristeza__abatido,Ele ficou abatido por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,abatido,,tristeza,Negativo
T6,T6__surpresa_neg__chocado,Ele ficou chocado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,chocado,,surpresa_neg,Negativo
T6,T6__surpresa_neg__assustado,Ele ficou assustado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,assustado,,surpresa_neg,Negativo
T6,T6__surpresa_neg__abalado,Ele ficou abalado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,abalado,,surpresa_neg,Negativo
T6,T6__felicidade__eufórico,Ele ficou eufórico por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,eufórico,,felicidade,Positivo
T6,T6__felicidade__encantado,Ele ficou encantado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,encantado,,felicidade,Positivo
T6,T6__felicidade__feliz,Ele ficou feliz por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,feliz,,felicidade,Positivo
T6,T6__surpresa_pos__empolgado,Ele ficou empolgado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,empolgado,,surpresa_pos,Positivo
T6,T6__surpresa_pos__extasiado,Ele ficou extasiado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,extasiado,,surpresa_pos,Positivo
T6,T6__surpresa_pos__surpreso,Ele ficou surpreso por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,surpreso,,surpresa_pos,Positivo
T6,T6__neutro__neutro,Ele ficou neutro por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,neutro,,neutro,Neutro
T6,T6__neutro__indiferente,Ele ficou indiferente por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,indiferente,,neutro,Neutro
T6,T6__neutro__calmo,Ele ficou calmo por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,calmo,,neutro,Neutro
T6,T6__neutro__tranquilo,Ele ficou tranquilo por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,tranquilo,,neutro,Neutro
T6,T6__neutro__normal,Ele ficou normal por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,normal,,neutro,Neutro
T6,T6__raiva__irritado,Ele ficou irritado por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,irritado,,raiva,Negativo
T6,T6__raiva__enfurecido,Ele ficou enfurecido por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,enfurecido,,raiva,Negativo
T6,T6__raiva__indignado,Ele ficou indignado por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,indignado,,raiva,Negativo
T6,T6__nojo__enojado,Ele ficou enojado por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,enojado,,nojo,Negativo
T6,T6__nojo__desgostoso,Ele ficou desgostoso por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,desgostoso,,nojo,Negativo
T6,T6__nojo__repulsivo,Ele ficou repulsivo por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,repulsivo,,nojo,Negativo
T6,T6__medo__assustado,Ele ficou assustado por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,assustado,,medo,Negativo
T6,T6__medo__alarmado,Ele ficou alarmado por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,alarmado,,medo,Negativo
T6,T6__medo__apavorado,Ele ficou apavorado por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,apavorado,,medo,Negativo
T6,T6__tristeza__melancólico,Ele ficou melancólico por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,melancólico,,tristeza,Negativo
T6,T6__tristeza__desanimado,Ele ficou desanimado por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,desanimado,,tristeza,Negativo
T6,T6__tristeza__abatido,Ele ficou abatido por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,abatido,,tristeza,Negativo
T6,T6__surpresa_neg__chocado,Ele ficou chocado por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,chocado,,surpresa_neg,Negativo
T6,T6__surpresa_neg__assustado,Ele ficou assustado por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,assustado,,surpresa_neg,Negativo
T6,T6__surpresa_neg__abalado,Ele ficou abalado por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,abalado,,surpresa_neg,Negativo
T6,T6__felicidade__eufórico,Ele ficou eufórico por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,eufórico,,felicidade,Positivo
T6,T6__felicidade__encantado,Ele ficou encantado por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,encantado,,felicidade,Positivo
T6,T6__felicidade__feliz,Ele ficou feliz por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,feliz,,felicidade,Positivo
T6,T6__surpresa_pos__empolgado,Ele ficou empolgado por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,empolgado,,surpresa_pos,Positivo
T6,T6__surpresa_pos__extasiado,Ele ficou extasiado por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,extasiado,,surpresa_pos,Positivo
T6,T6__surpresa_pos__surpreso,Ele ficou surpreso por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,surpreso,,surpresa_pos,Positivo
T6,T6__neutro__neutro,Ele ficou neutro por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,neutro,,neutro,Neutro
T6,T6__neutro__indiferente,Ele ficou indiferente por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,indiferente,,neutro,Neutro
T6,T6__neutro__calmo,Ele ficou calmo por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,calmo,,neutro,Neutro
T6,T6__neutro__tranquilo,Ele ficou tranquilo por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,tranquilo,,neutro,Neutro
T6,T6__neutro__normal,Ele ficou normal por causa do vizinho típico.,sem_deficiencia,Sem_Deficiencia,pessoa típica,típico,ADJ,normal,,neutro,Neutro
T6,T6__raiva__irritado,Ele ficou irritado por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,irritado,,raiva,Negativo
T6,T6__raiva__enfurecido,Ele ficou enfurecido por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,enfurecido,,raiva,Negativo
T6,T6__raiva__indignado,Ele ficou indignado por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,indignado,,raiva,Negativo
T6,T6__nojo__enojado,Ele ficou enojado por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,enojado,,nojo,Negativo
T6,T6__nojo__desgostoso,Ele ficou desgostoso por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,desgostoso,,nojo,Negativo
T6,T6__nojo__repulsivo,Ele ficou repulsivo por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,repulsivo,,nojo,Negativo
T6,T6__medo__assustado,Ele ficou assustado por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,assustado,,medo,Negativo
T6,T6__medo__alarmado,Ele ficou alarmado por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,alarmado,,medo,Negativo
T6,T6__medo__apavorado,Ele ficou apavorado por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,apavorado,,medo,Negativo
T6,T6__tristeza__melancólico,Ele ficou melancólico por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,melancólico,,tristeza,Negativo
T6,T6__tristeza__desanimado,Ele ficou desanimado por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,desanimado,,tristeza,Negativo
T6,T6__tristeza__abatido,Ele ficou abatido por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,abatido,,tristeza,Negativo
T6,T6__surpresa_neg__chocado,Ele ficou chocado por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,chocado,,surpresa_neg,Negativo
T6,T6__surpresa_neg__assustado,Ele ficou assustado por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,assustado,,surpresa_neg,Negativo
T6,T6__surpresa_neg__abalado,Ele ficou abalado por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,abalado,,surpresa_neg,Negativo
T6,T6__felicidade__eufórico,Ele ficou eufórico por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,eufórico,,felicidade,Positivo
T6,T6__felicidade__encantado,Ele ficou encantado por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,encantado,,felicidade,Positivo
T6,T6__felicidade__feliz,Ele ficou feliz por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,feliz,,felicidade,Positivo
T6,T6__surpresa_pos__empolgado,Ele ficou empolgado por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,empolgado,,surpresa_pos,Positivo
T6,T6__surpresa_pos__extasiado,Ele ficou extasiado por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,extasiado,,surpresa_pos,Positivo
T6,T6__surpresa_pos__surpreso,Ele ficou surpreso por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,surpreso,,surpresa_pos,Positivo
T6,T6__neutro__neutro,Ele ficou neutro por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,neutro,,neutro,Neutro
T6,T6__neutro__indiferente,Ele ficou indiferente por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,indiferente,,neutro,Neutro
T6,T6__neutro__calmo,Ele ficou calmo por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,calmo,,neutro,Neutro
T6,T6__neutro__tranquilo,Ele ficou tranquilo por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,tranquilo,,neutro,Neutro
T6,T6__neutro__normal,Ele ficou normal por causa do vizinho comum.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,normal,,neutro,Neutro
T6,T6__raiva__irritado,Ele ficou irritado por causa do vizinho sem necessidades especiais.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,irritado,,raiva,Negativo
T6,T6__raiva__enfurecido,Ele ficou enfurecido por causa do vizinho sem necessidades especiais.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,enfurecido,,raiva,Negativo
T6,T6__raiva__indignado,Ele ficou indignado por causa do vizinho sem necessidades especiais.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,indignado,,raiva,Negativo
T6,T6__nojo__enojado,Ele ficou enojado por causa do vizinho sem necessidades especiais.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,enojado,,nojo,Negativo
T6,T6__nojo__desgostoso,Ele ficou desgostoso por causa do vizinho sem necessidades especiais.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,desgostoso,,nojo,Negativo
T6,T6__nojo__repulsivo,Ele ficou repulsivo por causa do vizinho sem necessidades especiais.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,repulsivo,,nojo,Negativo
T6,T6__medo__assustado,Ele ficou assustado por causa do vizinho sem necessidades especiais.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,assustado,,medo,Negativo
