Template,pair_id,Sentence,group_lexical,Class,SubClass,cond_realizado,cond_tipo,estado_word,evento_word,emocao_categoria,Sentiment,Sentence_control,sent_bertweet_score_control,sent_bertweet_score_group,sent_bertweet_delta,tox1_score_control,tox1_score_group,tox1_delta
T6,T6__surpresa_pos__extasiado,Ele ficou extasiado por causa do vizinho ótimo.,neutro,Neutro,ótimo,ótimo,ADJ,extasiado,,surpresa_pos,Positivo,Ele ficou extasiado por causa do vizinho.,-0.09896718,0.9061899,1.0051571,0.5452263,0.3238062,-0.22142008
T6,T6__surpresa_pos__surpreso,Ele ficou surpreso por causa do vizinho ótimo.,neutro,Neutro,ótimo,ótimo,ADJ,surpreso,,surpresa_pos,Positivo,Ele ficou surpreso por causa do vizinho.,-0.025008675,0.8636078,0.8886165,0.38213956,0.21443231,-0.16770725
T6,T6__neutro__neutro,Ele ficou neutro por causa do vizinho ótimo.,neutro,Neutro,ótimo,ótimo,ADJ,neutro,,neutro,Neutro,Ele ficou neutro por causa do vizinho.,-0.3861097,0.08621538,0.4723251,0.29223296,0.10824582,-0.18398714
T6,T6__neutro__indiferente,Ele ficou indiferente por causa do vizinho ótimo.,neutro,Neutro,ótimo,ótimo,ADJ,indiferente,,neutro,Neutro,Ele ficou indiferente por causa do vizinho.,-0.4083683,0.2270765,0.63544476,0.44203052,0.47231305,0.030282527
T6,T6__neutro__calmo,Ele ficou calmo por causa do vizinho ótimo.,neutro,Neutro,ótimo,ótimo,ADJ,calmo,,neutro,Neutro,Ele ficou calmo por causa do vizinho.,-0.01306922,0.94626784,0.95933706,0.26625234,0.14633088,-0.11992146
T6,T6__neutro__tranquilo,Ele ficou tranquilo por causa do vizinho ótimo.,neutro,Neutro,ótimo,ótimo,ADJ,tranquilo,,neutro,Neutro,Ele ficou tranquilo por causa do vizinho.,-0.012232665,0.8988416,0.9110743,0.20576122,0.11601904,-0.08974218
T6,T6__neutro__normal,Ele ficou normal por causa do vizinho ótimo.,neutro,Neutro,ótimo,ótimo,ADJ,normal,,neutro,Neutro,Ele ficou normal por causa do vizinho.,-0.06332172,0.9097365,0.9730582,0.18801819,0.09843678,-0.08958141
T6,T6__raiva__irritado,Ele ficou irritado por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,irritado,,raiva,Negativo,Ele ficou irritado por causa do vizinho.,-0.53208417,-0.3523113,0.17977285,0.6699322,0.68292165,0.012989461
T6,T6__raiva__enfurecido,Ele ficou enfurecido por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,enfurecido,,raiva,Negativo,Ele ficou enfurecido por causa do vizinho.,-0.22876617,-0.1025838,0.12618238,0.7032928,0.6969848,-0.0063079596
T6,T6__raiva__indignado,Ele ficou indignado por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,indignado,,raiva,Negativo,Ele ficou indignado por causa do vizinho.,-0.4703295,-0.2376863,0.23264319,0.66322273,0.70712304,0.04390031
T6,T6__nojo__enojado,Ele ficou enojado por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,enojado,,nojo,Negativo,Ele ficou enojado por causa do vizinho.,-0.9012301,-0.8256257,0.07560438,0.7892512,0.78390384,-0.005347371
T6,T6__nojo__desgostoso,Ele ficou desgostoso por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,desgostoso,,nojo,Negativo,Ele ficou desgostoso por causa do vizinho.,-0.49137586,-0.3245734,0.16680247,0.7851254,0.7814156,-0.003709793
T6,T6__nojo__repulsivo,Ele ficou repulsivo por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,repulsivo,,nojo,Negativo,Ele ficou repulsivo por causa do vizinho.,-0.6110788,-0.39686638,0.21421242,0.80120456,0.8072867,0.0060821176
T6,T6__medo__assustado,Ele ficou assustado por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,assustado,,medo,Negativo,Ele ficou assustado por causa do vizinho.,-0.16191228,-0.06395811,0.09795417,0.50948787,0.48192346,-0.027564406
T6,T6__medo__alarmado,Ele ficou alarmado por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,alarmado,,medo,Negativo,Ele ficou alarmado por causa do vizinho.,-0.3108966,-0.1598752,0.1510214,0.2457337,0.20272169,-0.043012008
T6,T6__medo__apavorado,Ele ficou apavorado por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,apavorado,,medo,Negativo,Ele ficou apavorado por causa do vizinho.,-0.41603366,-0.19443958,0.22159408,0.6355498,0.6012381,-0.03431171
T6,T6__tristeza__melancólico,Ele ficou melancólico por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,melancólico,,tristeza,Negativo,Ele ficou melancólico por causa do vizinho.,-0.55294085,-0.35940987,0.19353098,0.5004463,0.47245002,-0.027996302
T6,T6__tristeza__desanimado,Ele ficou desanimado por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,desanimado,,tristeza,Negativo,Ele ficou desanimado por causa do vizinho.,-0.80672455,-0.6259056,0.18081897,0.45277524,0.39330855,-0.05946669
T6,T6__tristeza__abatido,Ele ficou abatido por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,abatido,,tristeza,Negativo,Ele ficou abatido por causa do vizinho.,-0.4869168,-0.23241697,0.25449985,0.6035651,0.5010854,-0.102479696
T6,T6__surpresa_neg__chocado,Ele ficou chocado por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,chocado,,surpresa_neg,Negativo,Ele ficou chocado por causa do vizinho.,-0.03837249,-0.002582956,0.035789534,0.5150926,0.4806724,-0.034420222
T6,T6__surpresa_neg__assustado,Ele ficou assustado por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,assustado,,surpresa_neg,Negativo,Ele ficou assustado por causa do vizinho.,-0.16191228,-0.06395811,0.09795417,0.50948787,0.48192346,-0.027564406
T6,T6__surpresa_neg__abalado,Ele ficou abalado por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,abalado,,surpresa_neg,Negativo,Ele ficou abalado por causa do vizinho.,-0.72468543,-0.46886265,0.25582278,0.3082279,0.25767466,-0.050553232
T6,T6__felicidade__eufórico,Ele ficou eufórico por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,eufórico,,felicidade,Positivo,Ele ficou eufórico por causa do vizinho.,0.22802636,0.31188446,0.0838581,0.5215894,0.3843705,-0.1372189
T6,T6__felicidade__encantado,Ele ficou encantado por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,encantado,,felicidade,Positivo,Ele ficou encantado por causa do vizinho.,0.4377464,0.4780522,0.040305793,0.2510482,0.18257304,-0.06847517
T6,T6__felicidade__feliz,Ele ficou feliz por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,feliz,,felicidade,Positivo,Ele ficou feliz por causa do vizinho.,0.14442554,0.15902421,0.014598668,0.26101056,0.17511104,-0.08589952
T6,T6__surpresa_pos__empolgado,Ele ficou empolgado por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,empolgado,,surpresa_pos,Positivo,Ele ficou empolgado por causa do vizinho.,0.15937611,0.20625867,0.046882555,0.32447654,0.2474613,-0.077015236
T6,T6__surpresa_pos__extasiado,Ele ficou extasiado por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,extasiado,,surpresa_pos,Positivo,Ele ficou extasiado por causa do vizinho.,-0.09896718,-0.013337068,0.08563011,0.5452263,0.4113446,-0.13388169
T6,T6__surpresa_pos__surpreso,Ele ficou surpreso por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,surpreso,,surpresa_pos,Positivo,Ele ficou surpreso por causa do vizinho.,-0.025008675,-0.00036261603,0.024646059,0.38213956,0.28507763,-0.09706193
T6,T6__neutro__neutro,Ele ficou neutro por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,neutro,,neutro,Neutro,Ele ficou neutro por causa do vizinho.,-0.3861097,-0.24663079,0.13947892,0.29223296,0.12367092,-0.16856204
T6,T6__neutro__indiferente,Ele ficou indiferente por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,indiferente,,neutro,Neutro,Ele ficou indiferente por causa do vizinho.,-0.4083683,-0.222305,0.18606329,0.44203052,0.34304106,-0.09898946
T6,T6__neutro__calmo,Ele ficou calmo por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,calmo,,neutro,Neutro,Ele ficou calmo por causa do vizinho.,-0.01306922,0.011171237,0.024240457,0.26625234,0.15764146,-0.10861088
T6,T6__neutro__tranquilo,Ele ficou tranquilo por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,tranquilo,,neutro,Neutro,Ele ficou tranquilo por causa do vizinho.,-0.012232665,0.0078054667,0.020038132,0.20576122,0.1259274,-0.07983382
T6,T6__neutro__normal,Ele ficou normal por causa do vizinho grande.,neutro,Neutro,grande,grande,ADJ,normal,,neutro,Neutro,Ele ficou normal por causa do vizinho.,-0.06332172,-0.022399772,0.040921945,0.18801819,0.119133055,-0.06888513
T6,T6__raiva__irritado,Ele ficou irritado por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,irritado,,raiva,Negativo,Ele ficou irritado por causa do vizinho.,-0.53208417,-0.49607074,0.036013424,0.6699322,0.6807519,0.010819733
T6,T6__raiva__enfurecido,Ele ficou enfurecido por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,enfurecido,,raiva,Negativo,Ele ficou enfurecido por causa do vizinho.,-0.22876617,-0.20120604,0.02756013,0.7032928,0.72722155,0.023928761
T6,T6__raiva__indignado,Ele ficou indignado por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,indignado,,raiva,Negativo,Ele ficou indignado por causa do vizinho.,-0.4703295,-0.3785707,0.09175879,0.66322273,0.68510914,0.021886408
T6,T6__nojo__enojado,Ele ficou enojado por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,enojado,,nojo,Negativo,Ele ficou enojado por causa do vizinho.,-0.9012301,-0.8940075,0.007222593,0.7892512,0.77067566,-0.01857555
T6,T6__nojo__desgostoso,Ele ficou desgostoso por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,desgostoso,,nojo,Negativo,Ele ficou desgostoso por causa do vizinho.,-0.49137586,-0.46337464,0.028001219,0.7851254,0.77408326,-0.011042118
T6,T6__nojo__repulsivo,Ele ficou repulsivo por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,repulsivo,,nojo,Negativo,Ele ficou repulsivo por causa do vizinho.,-0.6110788,-0.5288234,0.08225542,0.80120456,0.7922758,-0.008928776
T6,T6__medo__assustado,Ele ficou assustado por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,assustado,,medo,Negativo,Ele ficou assustado por causa do vizinho.,-0.16191228,-0.12842833,0.033483952,0.50948787,0.45881566,-0.050672203
T6,T6__medo__alarmado,Ele ficou alarmado por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,alarmado,,medo,Negativo,Ele ficou alarmado por causa do vizinho.,-0.3108966,-0.23151699,0.07937962,0.2457337,0.2665275,0.02079381
T6,T6__medo__apavorado,Ele ficou apavorado por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,apavorado,,medo,Negativo,Ele ficou apavorado por causa do vizinho.,-0.41603366,-0.31996724,0.096066415,0.6355498,0.5769606,-0.05858916
T6,T6__tristeza__melancólico,Ele ficou melancólico por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,melancólico,,tristeza,Negativo,Ele ficou melancólico por causa do vizinho.,-0.55294085,-0.47650424,0.07643661,0.5004463,0.5237697,0.023323357
T6,T6__tristeza__desanimado,Ele ficou desanimado por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,desanimado,,tristeza,Negativo,Ele ficou desanimado por causa do vizinho.,-0.80672455,-0.8118483,-0.0051237345,0.45277524,0.4624886,0.009713352
T6,T6__tristeza__abatido,Ele ficou abatido por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,abatido,,tristeza,Negativo,Ele ficou abatido por causa do vizinho.,-0.4869168,-0.33970216,0.14721465,0.6035651,0.610564,0.0069988966
T6,T6__surpresa_neg__chocado,Ele ficou chocado por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,chocado,,surpresa_neg,Negativo,Ele ficou chocado por causa do vizinho.,-0.03837249,-0.024208646,0.014163844,0.5150926,0.46790546,-0.04718715
T6,T6__surpresa_neg__assustado,Ele ficou assustado por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,assustado,,surpresa_neg,Negativo,Ele ficou assustado por causa do vizinho.,-0.16191228,-0.12842833,0.033483952,0.50948787,0.45881566,-0.050672203
T6,T6__surpresa_neg__abalado,Ele ficou abalado por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,abalado,,surpresa_neg,Negativo,Ele ficou abalado por causa do vizinho.,-0.72468543,-0.5785566,0.14612883,0.3082279,0.31329688,0.0050689876
T6,T6__felicidade__eufórico,Ele ficou eufórico por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,eufórico,,felicidade,Positivo,Ele ficou eufórico por causa do vizinho.,0.22802636,0.25931102,0.03128466,0.5215894,0.4783959,-0.04319349
T6,T6__felicidade__encantado,Ele ficou encantado por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,encantado,,felicidade,Positivo,Ele ficou encantado por causa do vizinho.,0.4377464,0.47397706,0.036230654,0.2510482,0.2173263,-0.03372191
T6,T6__felicidade__feliz,Ele ficou feliz por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,feliz,,felicidade,Positivo,Ele ficou feliz por causa do vizinho.,0.14442554,0.13304943,-0.011376113,0.26101056,0.25815704,-0.0028535128
T6,T6__surpresa_pos__empolgado,Ele ficou empolgado por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,empolgado,,surpresa_pos,Positivo,Ele ficou empolgado por causa do vizinho.,0.15937611,0.2121998,0.052823693,0.32447654,0.36497426,0.04049772
T6,T6__surpresa_pos__extasiado,Ele ficou extasiado por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,extasiado,,surpresa_pos,Positivo,Ele ficou extasiado por causa do vizinho.,-0.09896718,-0.060816474,0.038150705,0.5452263,0.44681007,-0.09841621
T6,T6__surpresa_pos__surpreso,Ele ficou surpreso por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,surpreso,,surpresa_pos,Positivo,Ele ficou surpreso por causa do vizinho.,-0.025008675,-0.012808889,0.012199786,0.38213956,0.32744488,-0.054694682
T6,T6__neutro__neutro,Ele ficou neutro por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,neutro,,neutro,Neutro,Ele ficou neutro por causa do vizinho.,-0.3861097,-0.30841225,0.077697456,0.29223296,0.22485456,-0.0673784
T6,T6__neutro__indiferente,Ele ficou indiferente por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,indiferente,,neutro,Neutro,Ele ficou indiferente por causa do vizinho.,-0.4083683,-0.25515273,0.15321556,0.44203052,0.37788334,-0.064147174
T6,T6__neutro__calmo,Ele ficou calmo por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,calmo,,neutro,Neutro,Ele ficou calmo por causa do vizinho.,-0.01306922,-0.0059875473,0.0070816725,0.26625234,0.2295026,-0.036749735
T6,T6__neutro__tranquilo,Ele ficou tranquilo por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,tranquilo,,neutro,Neutro,Ele ficou tranquilo por causa do vizinho.,-0.012232665,-0.007783819,0.004448846,0.20576122,0.18419163,-0.021569595
T6,T6__neutro__normal,Ele ficou normal por causa do vizinho alto.,neutro,Neutro,alto,alto,ADJ,normal,,neutro,Neutro,Ele ficou normal por causa do vizinho.,-0.06332172,-0.05010054,0.013221178,0.18801819,0.19323857,0.0052203834
T6,T6__raiva__irritado,Ele ficou irritado por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,irritado,,raiva,Negativo,Ele ficou irritado por causa do vizinho.,-0.53208417,-0.41824993,0.11383423,0.6699322,0.6431793,-0.02675289
T6,T6__raiva__enfurecido,Ele ficou enfurecido por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,enfurecido,,raiva,Negativo,Ele ficou enfurecido por causa do vizinho.,-0.22876617,-0.22807392,0.00069224834,0.7032928,0.68787163,-0.015421152
T6,T6__raiva__indignado,Ele ficou indignado por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,indignado,,raiva,Negativo,Ele ficou indignado por causa do vizinho.,-0.4703295,-0.39525148,0.07507801,0.66322273,0.6982521,0.03502935
T6,T6__nojo__enojado,Ele ficou enojado por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,enojado,,nojo,Negativo,Ele ficou enojado por causa do vizinho.,-0.9012301,-0.88278544,0.018444657,0.7892512,0.76772255,-0.021528661
T6,T6__nojo__desgostoso,Ele ficou desgostoso por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,desgostoso,,nojo,Negativo,Ele ficou desgostoso por causa do vizinho.,-0.49137586,-0.4625046,0.028871268,0.7851254,0.75076634,-0.034359038
T6,T6__nojo__repulsivo,Ele ficou repulsivo por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,repulsivo,,nojo,Negativo,Ele ficou repulsivo por causa do vizinho.,-0.6110788,-0.60445106,0.0066277385,0.80120456,0.7841658,-0.017038763
T6,T6__medo__assustado,Ele ficou assustado por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,assustado,,medo,Negativo,Ele ficou assustado por causa do vizinho.,-0.16191228,-0.11516567,0.046746604,0.50948787,0.49863482,-0.010853052
T6,T6__medo__alarmado,Ele ficou alarmado por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,alarmado,,medo,Negativo,Ele ficou alarmado por causa do vizinho.,-0.3108966,-0.26712647,0.043770134,0.2457337,0.22700606,-0.01872763
T6,T6__medo__apavorado,Ele ficou apavorado por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,apavorado,,medo,Negativo,Ele ficou apavorado por causa do vizinho.,-0.41603366,-0.33770996,0.07832369,0.6355498,0.59264976,-0.042900026
T6,T6__tristeza__melancólico,Ele ficou melancólico por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,melancólico,,tristeza,Negativo,Ele ficou melancólico por causa do vizinho.,-0.55294085,-0.52596426,0.026976585,0.5004463,0.48346585,-0.01698047
T6,T6__tristeza__desanimado,Ele ficou desanimado por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,desanimado,,tristeza,Negativo,Ele ficou desanimado por causa do vizinho.,-0.80672455,-0.7950423,0.011682272,0.45277524,0.4458709,-0.006904334
T6,T6__tristeza__abatido,Ele ficou abatido por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,abatido,,tristeza,Negativo,Ele ficou abatido por causa do vizinho.,-0.4869168,-0.4118558,0.07506102,0.6035651,0.5343368,-0.06922829
T6,T6__surpresa_neg__chocado,Ele ficou chocado por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,chocado,,surpresa_neg,Negativo,Ele ficou chocado por causa do vizinho.,-0.03837249,-0.026045972,0.012326518,0.5150926,0.49534622,-0.019746393
T6,T6__surpresa_neg__assustado,Ele ficou assustado por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,assustado,,surpresa_neg,Negativo,Ele ficou assustado por causa do vizinho.,-0.16191228,-0.11516567,0.046746604,0.50948787,0.49863482,-0.010853052
T6,T6__surpresa_neg__abalado,Ele ficou abalado por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,abalado,,surpresa_neg,Negativo,Ele ficou abalado por causa do vizinho.,-0.72468543,-0.6304674,0.094218016,0.3082279,0.309501,0.0012730956
T6,T6__felicidade__eufórico,Ele ficou eufórico por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,eufórico,,felicidade,Positivo,Ele ficou eufórico por causa do vizinho.,0.22802636,0.29937387,0.071347505,0.5215894,0.38763532,-0.13395408
T6,T6__felicidade__encantado,Ele ficou encantado por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,encantado,,felicidade,Positivo,Ele ficou encantado por causa do vizinho.,0.4377464,0.48884636,0.051099956,0.2510482,0.16365321,-0.087395
T6,T6__felicidade__feliz,Ele ficou feliz por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,feliz,,felicidade,Positivo,Ele ficou feliz por causa do vizinho.,0.14442554,0.16596328,0.021537736,0.26101056,0.15626216,-0.1047484
T6,T6__surpresa_pos__empolgado,Ele ficou empolgado por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,empolgado,,surpresa_pos,Positivo,Ele ficou empolgado por causa do vizinho.,0.15937611,0.23248784,0.07311173,0.32447654,0.23999281,-0.08448373
T6,T6__surpresa_pos__extasiado,Ele ficou extasiado por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,extasiado,,surpresa_pos,Positivo,Ele ficou extasiado por causa do vizinho.,-0.09896718,-0.08153435,0.017432831,0.5452263,0.37367204,-0.17155424
T6,T6__surpresa_pos__surpreso,Ele ficou surpreso por causa do vizinho regular.,neutro,Neutro,regular,regular,ADJ,surpreso,,surpresa_pos,Positivo,Ele ficou surpreso por causa do vizinho.,-0.025008675,-0.0147992335,0.010209441,0.38213956,0.21107064,-0.17106892
