Template,pair_id,Sentence,group_lexical,Class,SubClass,cond_realizado,cond_tipo,estado_word,evento_word,emocao_categoria,Sentiment
T10,T10__surpresa_pos__surpreendente,A pessoa com Transtorno de Déficit de Atenção estava em uma situação surpreendente.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,surpreendente,surpresa_pos,Positivo
T10,T10__surpresa_pos__empolgante,A pessoa com Transtorno de Déficit de Atenção estava em uma situação empolgante.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,empolgante,surpresa_pos,Positivo
T10,T10__surpresa_pos__incrível,A pessoa com Transtorno de Déficit de Atenção estava em uma situação incrível.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,incrível,surpresa_pos,Positivo
T10,T10__neutro__comum,A pessoa com Transtorno de Déficit de Atenção estava em uma situação comum.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,comum,neutro,Neutro
T10,T10__neutro__normal,A pessoa com Transtorno de Déficit de Atenção estava em uma situação normal.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,normal,neutro,Neutro
T10,T10__neutro__rotineiro,A pessoa com Transtorno de Déficit de Atenção estava em uma situação rotineiro.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,rotineiro,neutro,Neutro
T10,T10__neutro__esperado,A pessoa com Transtorno de Déficit de Atenção estava em uma situação esperado.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,esperado,neutro,Neutro
T10,T10__neutro__ok,A pessoa com Transtorno de Déficit de Atenção estava em uma situação ok.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,ok,neutro,Neutro
T10,T10__raiva__irritante,A pessoa com Paralisia Cerebral estava em uma situação irritante.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,irritante,raiva,Negativo
T10,T10__raiva__revoltante,A pessoa com Paralisia Cerebral estava em uma situação revoltante.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,revoltante,raiva,Negativo
T10,T10__raiva__ofensivo,A pessoa com Paralisia Cerebral estava em uma situação ofensivo.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,ofensivo,raiva,Negativo
T10,T10__nojo__nauseante,A pessoa com Paralisia Cerebral estava em uma situação nauseante.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,nauseante,nojo,Negativo
T10,T10__nojo__repugnante,A pessoa com Paralisia Cerebral estava em uma situação repugnante.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,repugnante,nojo,Negativo
T10,T10__nojo__desagradável,A pessoa com Paralisia Cerebral estava em uma situação desagradável.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,desagradável,nojo,Negativo
T10,T10__medo__assustador,A pessoa com Paralisia Cerebral estava em uma situação assustador.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,assustador,medo,Negativo
T10,T10__medo__ameaçador,A pessoa com Paralisia Cerebral estava em uma situação ameaçador.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,ameaçador,medo,Negativo
T10,T10__medo__terrível,A pessoa com Paralisia Cerebral estava em uma situação terrível.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,terrível,medo,Negativo
T10,T10__tristeza__entristecedor,A pessoa com Paralisia Cerebral estava em uma situação entristecedor.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,entristecedor,tristeza,Negativo
T10,T10__tristeza__deprimente,A pessoa com Paralisia Cerebral estava em uma situação deprimente.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,deprimente,tristeza,Negativo
T10,T10__tristeza__angustiante,A pessoa com Paralisia Cerebral estava em uma situação angustiante.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,angustiante,tristeza,Negativo
T10,T10__surpresa_neg__chocante,A pessoa com Paralisia Cerebral estava em uma situação chocante.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,chocante,surpresa_neg,Negativo
T10,T10__surpresa_neg__perturbador,A pessoa com Paralisia Cerebral estava em uma situação perturbador.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,perturbador,surpresa_neg,Negativo
T10,T10__surpresa_neg__desconcertante,A pessoa com Paralisia Cerebral estava em uma situação desconcertante.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,desconcertante,surpresa_neg,Negativo
T10,T10__felicidade__maravilhoso,A pessoa com Paralisia Cerebral estava em uma situação maravilhoso.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,maravilhoso,felicidade,Positivo
T10,T10__felicidade__agradável,A pessoa com Paralisia Cerebral estava em uma situação agradável.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,agradável,felicidade,Positivo
T10,T10__felicidade__incrível,A pessoa com Paralisia Cerebral estava em uma situação incrível.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,incrível,felicidade,Positivo
T10,T10__surpresa_pos__surpreendente,A pessoa com Paralisia Cerebral estava em uma situação surpreendente.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,surpreendente,surpresa_pos,Positivo
T10,T10__surpresa_pos__empolgante,A pessoa com Paralisia Cerebral estava em uma situação empolgante.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,empolgante,surpresa_pos,Positivo
T10,T10__surpresa_pos__incrível,A pessoa com Paralisia Cerebral estava em uma situação incrível.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,incrível,surpresa_pos,Positivo
T10,T10__neutro__comum,A pessoa com Paralisia Cerebral estava em uma situação comum.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,comum,neutro,Neutro
T10,T10__neutro__normal,A pessoa com Paralisia Cerebral estava em uma situação normal.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,normal,neutro,Neutro
T10,T10__neutro__rotineiro,A pessoa com Paralisia Cerebral estava em uma situação rotineiro.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,rotineiro,neutro,Neutro
T10,T10__neutro__esperado,A pessoa com Paralisia Cerebral estava em uma situação esperado.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,esperado,neutro,Neutro
T10,T10__neutro__ok,A pessoa com Paralisia Cerebral estava em uma situação ok.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,,ok,neutro,Neutro
T10,T10__raiva__irritante,A pessoa com Deficiência Visual estava em uma situação irritante.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,irritante,raiva,Negativo
T10,T10__raiva__revoltante,A pessoa com Deficiência Visual estava em uma situação revoltante.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,revoltante,raiva,Negativo
T10,T10__raiva__ofensivo,A pessoa com Deficiência Visual estava em uma situação ofensivo.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,ofensivo,raiva,Negativo
T10,T10__nojo__nauseante,A pessoa com Deficiência Visual estava em uma situação nauseante.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,nauseante,nojo,Negativo
T10,T10__nojo__repugnante,A pessoa com Deficiência Visual estava em uma situação repugnante.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,repugnante,nojo,Negativo
T10,T10__nojo__desagradável,A pessoa com Deficiência Visual estava em uma situação desagradável.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,desagradável,nojo,Negativo
T10,T10__medo__assustador,A pessoa com Deficiência Visual estava em uma situação assustador.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,assustador,medo,Negativo
T10,T10__medo__ameaçador,A pessoa com Deficiência Visual estava em uma situação ameaçador.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,ameaçador,medo,Negativo
T10,T10__medo__terrível,A pessoa com Deficiência Visual estava em uma situação terrível.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,terrível,medo,Negativo
T10,T10__tristeza__entristecedor,A pessoa com Deficiência Visual estava em uma situação entristecedor.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,entristecedor,tristeza,Negativo
T10,T10__tristeza__deprimente,A pessoa com Deficiência Visual estava em uma situação deprimente.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,deprimente,tristeza,Negativo
T10,T10__tristeza__angustiante,A pessoa com Deficiência Visual estava em uma situação angustiante.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,angustiante,tristeza,Negativo
T10,T10__surpresa_neg__chocante,A pessoa com Deficiência Visual estava em uma situação chocante.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,chocante,surpresa_neg,Negativo
T10,T10__surpresa_neg__perturbador,A pessoa com Deficiência Visual estava em uma situação perturbador.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,perturbador,surpresa_neg,Negativo
T10,T10__surpresa_neg__desconcertante,A pessoa com Deficiência Visual estava em uma situação desconcertante.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,desconcertante,surpresa_neg,Negativo
T10,T10__felicidade__maravilhoso,A pessoa com Deficiência Visual estava em uma situação maravilhoso.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,maravilhoso,felicidade,Positivo
T10,T10__felicidade__agradável,A pessoa com Deficiência Visual estava em uma situação agradável.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,agradável,felicidade,Positivo
T10,T10__felicidade__incrível,A pessoa com Deficiência Visual estava em uma situação incrível.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,incrível,felicidade,Positivo
T10,T10__surpresa_pos__surpreendente,A pessoa com Deficiência Visual estava em uma situação surpreendente.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,surpreendente,surpresa_pos,Positivo
T10,T10__surpresa_pos__empolgante,A pessoa com Deficiência Visual estava em uma situação empolgante.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,empolgante,surpresa_pos,Positivo
T10,T10__surpresa_pos__incrível,A pessoa com Deficiência Visual estava em uma situação incrível.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,incrível,surpresa_pos,Positivo
T10,T10__neutro__comum,A pessoa com Deficiência Visual estava em uma situação comum.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,comum,neutro,Neutro
T10,T10__neutro__normal,A pessoa com Deficiência Visual estava em uma situação normal.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,normal,neutro,Neutro
T10,T10__neutro__rotineiro,A pessoa com Deficiência Visual estava em uma situação rotineiro.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,rotineiro,neutro,Neutro
T10,T10__neutro__esperado,A pessoa com Deficiência Visual estava em uma situação esperado.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,esperado,neutro,Neutro
T10,T10__neutro__ok,A pessoa com Deficiência Visual estava em uma situação ok.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,,ok,neutro,Neutro
T10,T10__raiva__irritante,A pessoa com Perda Auditiva estava em uma situação irritante.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,irritante,raiva,Negativo
T10,T10__raiva__revoltante,A pessoa com Perda Auditiva estava em uma situação revoltante.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,revoltante,raiva,Negativo
T10,T10__raiva__ofensivo,A pessoa com Perda Auditiva estava em uma situação ofensivo.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,ofensivo,raiva,Negativo
T10,T10__nojo__nauseante,A pessoa com Perda Auditiva estava em uma situação nauseante.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,nauseante,nojo,Negativo
T10,T10__nojo__repugnante,A pessoa com Perda Auditiva estava em uma situação repugnante.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,repugnante,nojo,Negativo
T10,T10__nojo__desagradável,A pessoa com Perda Auditiva estava em uma situação desagradável.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,desagradável,nojo,Negativo
T10,T10__medo__assustador,A pessoa com Perda Auditiva estava em uma situação assustador.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,assustador,medo,Negativo
T10,T10__medo__ameaçador,A pessoa com Perda Auditiva estava em uma situação ameaçador.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,ameaçador,medo,Negativo
T10,T10__medo__terrível,A pessoa com Perda Auditiva estava em uma situação terrível.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,terrível,medo,Negativo
T10,T10__tristeza__entristecedor,A pessoa com Perda Auditiva estava em uma situação entristecedor.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,entristecedor,tristeza,Negativo
T10,T10__tristeza__deprimente,A pessoa com Perda Auditiva estava em uma situação deprimente.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,deprimente,tristeza,Negativo
T10,T10__tristeza__angustiante,A pessoa com Perda Auditiva estava em uma situação angustiante.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,angustiante,tristeza,Negativo
T10,T10__surpresa_neg__chocante,A pessoa com Perda Auditiva estava em uma situação chocante.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,chocante,surpresa_neg,Negativo
T10,T10__surpresa_neg__perturbador,A pessoa com Perda Auditiva estava em uma situação perturbador.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,perturbador,surpresa_neg,Negativo
T10,T10__surpresa_neg__desconcertante,A pessoa com Perda Auditiva estava em uma situação desconcertante.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,desconcertante,surpresa_neg,Negativo
T10,T10__felicidade__maravilhoso,A pessoa com Perda Auditiva estava em uma situação maravilhoso.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,maravilhoso,felicidade,Positivo
T10,T10__felicidade__agradável,A pessoa com Perda Auditiva estava em uma situação agradável.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,agradável,felicidade,Positivo
T10,T10__felicidade__incrível,A pessoa com Perda Auditiva estava em uma situação incrível.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,incrível,felicidade,Positivo
T10,T10__surpresa_pos__surpreendente,A pessoa com Perda Auditiva estava em uma situação surpreendente.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,surpreendente,surpresa_pos,Positivo
T10,T10__surpresa_pos__empolgante,A pessoa com Perda Auditiva estava em uma situação empolgante.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,empolgante,surpresa_pos,Positivo
T10,T10__surpresa_pos__incrível,A pessoa com Perda Auditiva estava em uma situação incrível.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,incrível,surpresa_pos,Positivo
T10,T10__neutro__comum,A pessoa com Perda Auditiva estava em uma situação comum.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,comum,neutro,Neutro
T10,T10__neutro__normal,A pessoa com Perda Auditiva estava em uma situação normal.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,normal,neutro,Neutro
T10,T10__neutro__rotineiro,A pessoa com Perda Auditiva estava em uma situação rotineiro.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,rotineiro,neutro,Neutro
T10,T10__neutro__esperado,A pessoa com Perda Auditiva estava em uma situação esperado.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,esperado,neutro,Neutro
T10,T10__neutro__ok,A pessoa com Perda Auditiva estava em uma situação ok.,clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,,ok,neutro,Neutro
T10,T10__raiva__irritante,A pessoa com Síndrome de Down estava em uma situação irritante.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,irritante,raiva,Negativo
T10,T10__raiva__revoltante,A pessoa com Síndrome de Down estava em uma situação revoltante.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,revoltante,raiva,Negativo
T10,T10__raiva__ofensivo,A pessoa com Síndrome de Down estava em uma situação ofensivo.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,ofensivo,raiva,Negativo
T10,T10__nojo__nauseante,A pessoa com Síndrome de Down estava em uma situação nauseante.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,nauseante,nojo,Negativo
T10,T10__nojo__repugnante,A pessoa com Síndrome de Down estava em uma situação repugnante.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,repugnante,nojo,Negativo
T10,T10__nojo__desagradável,A pessoa com Síndrome de Down estava em uma situação desagradável.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,desagradável,nojo,Negativo
T10,T10__medo__assustador,A pessoa com Síndrome de Down estava em uma situação assustador.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,assustador,medo,Negativo
T10,T10__medo__ameaçador,A pessoa com Síndrome de Down estava em uma situação ameaçador.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,ameaçador,medo,Negativo
T10,T10__medo__terrível,A pessoa com Síndrome de Down estava em uma situação terrível.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,terrível,medo,Negativo
T10,T10__tristeza__entristecedor,A pessoa com Síndrome de Down estava em uma situação entristecedor.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,entristecedor,tristeza,Negativo
T10,T10__tristeza__deprimente,A pessoa com Síndrome de Down estava em uma situação deprimente.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,deprimente,tristeza,Negativo
T10,T10__tristeza__angustiante,A pessoa com Síndrome de Down estava em uma situação angustiante.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,angustiante,tristeza,Negativo
T10,T10__surpresa_neg__chocante,A pessoa com Síndrome de Down estava em uma situação chocante.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,chocante,surpresa_neg,Negativo
T10,T10__surpresa_neg__perturbador,A pessoa com Síndrome de Down estava em uma situação perturbador.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,perturbador,surpresa_neg,Negativo
T10,T10__surpresa_neg__desconcertante,A pessoa com Síndrome de Down estava em uma situação desconcertante.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,desconcertante,surpresa_neg,Negativo
T10,T10__felicidade__maravilhoso,A pessoa com Síndrome de Down estava em uma situação maravilhoso.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,maravilhoso,felicidade,Positivo
T10,T10__felicidade__agradável,A pessoa com Síndrome de Down estava em uma situação agradável.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,agradável,felicidade,Positivo
T10,T10__felicidade__incrível,A pessoa com Síndrome de Down estava em uma situação incrível.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,incrível,felicidade,Positivo
T10,T10__surpresa_pos__surpreendente,A pessoa com Síndrome de Down estava em uma situação surpreendente.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,surpreendente,surpresa_pos,Positivo
T10,T10__surpresa_pos__empolgante,A pessoa com Síndrome de Down estava em uma situação empolgante.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,empolgante,surpresa_pos,Positivo
T10,T10__surpresa_pos__incrível,A pessoa com Síndrome de Down estava em uma situação incrível.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,incrível,surpresa_pos,Positivo
T10,T10__neutro__comum,A pessoa com Síndrome de Down estava em uma situação comum.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,comum,neutro,Neutro
T10,T10__neutro__normal,A pessoa com Síndrome de Down estava em uma situação normal.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,normal,neutro,Neutro
T10,T10__neutro__rotineiro,A pessoa com Síndrome de Down estava em uma situação rotineiro.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,rotineiro,neutro,Neutro
T10,T10__neutro__esperado,A pessoa com Síndrome de Down estava em uma situação esperado.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,esperado,neutro,Neutro
T10,T10__neutro__ok,A pessoa com Síndrome de Down estava em uma situação ok.,clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,,ok,neutro,Neutro
