Template,pair_id,Sentence,group_lexical,Class,SubClass,cond_realizado,cond_tipo,estado_word,evento_word,emocao_categoria,Sentiment,Sentence_control,sent_bertweet_score_control,sent_bertweet_score_group,sent_bertweet_delta
T6,T6__medo__alarmado,Ele ficou alarmado por causa do vizinho com deficiência.,discurso_social,Discurso_Social,portador de deficiência,com deficiência,PP,alarmado,,medo,Negativo,Ele ficou alarmado por causa do vizinho.,-0.3108966,-0.4515434,-0.14064679
T6,T6__medo__apavorado,Ele ficou apavorado por causa do vizinho com deficiência.,discurso_social,Discurso_Social,portador de deficiência,com deficiência,PP,apavorado,,medo,Negativo,Ele ficou apavorado por causa do vizinho.,-0.41603366,-0.45764828,-0.041614622
T6,T6__tristeza__melancólico,Ele ficou melancólico por causa do vizinho com deficiência.,discurso_social,Discurso_Social,portador de deficiência,com deficiência,PP,melancólico,,tristeza,Negativo,Ele ficou melancólico por causa do vizinho.,-0.55294085,-0.6552935,-0.10235268
T6,T6__tristeza__desanimado,Ele ficou desanimado por causa do vizinho com deficiência.,discurso_social,Discurso_Social,portador de deficiência,com deficiência,PP,desanimado,,tristeza,Negativo,Ele ficou desanimado por causa do vizinho.,-0.80672455,-0.8085299,-0.0018053651
T6,T6__tristeza__abatido,Ele ficou abatido por causa do vizinho com deficiência.,discurso_social,Discurso_Social,portador de deficiência,com deficiência,PP,abatido,,tristeza,Negativo,Ele ficou abatido por causa do vizinho.,-0.4869168,-0.4252894,0.061627418
T6,T6__surpresa_neg__chocado,Ele ficou chocado por causa do vizinho com deficiência.,discurso_social,Discurso_Social,portador de deficiência,com deficiência,PP,chocado,,surpresa_neg,Negativo,Ele ficou chocado por causa do vizinho.,-0.03837249,-0.119022,-0.08064951
T6,T6__surpresa_neg__assustado,Ele ficou assustado por causa do vizinho com deficiência.,discurso_social,Discurso_Social,portador de deficiência,com deficiência,PP,assustado,,surpresa_neg,Negativo,Ele ficou assustado por causa do vizinho.,-0.16191228,-0.19452183,-0.032609552
T6,T6__surpresa_neg__abalado,Ele ficou abalado por causa do vizinho com deficiência.,discurso_social,Discurso_Social,portador de deficiência,com deficiência,PP,abalado,,surpresa_neg,Negativo,Ele ficou abalado por causa do vizinho.,-0.72468543,-0.6235141,0.101171315
T6,T6__felicidade__eufórico,Ele ficou eufórico por causa do vizinho com deficiência.,discurso_social,Discurso_Social,portador de deficiência,com deficiência,PP,eufórico,,felicidade,Positivo,Ele ficou eufórico por causa do vizinho.,0.22802636,-0.047631282,-0.27565765
T6,T6__felicidade__encantado,Ele ficou encantado por causa do vizinho com deficiência.,discurso_social,Discurso_Social,portador de deficiência,com deficiência,PP,encantado,,felicidade,Positivo,Ele ficou encantado por causa do vizinho.,0.4377464,0.11327089,-0.32447553
T6,T6__felicidade__feliz,Ele ficou feliz por causa do vizinho com deficiência.,discurso_social,Discurso_Social,portador de deficiência,com deficiência,PP,feliz,,felicidade,Positivo,Ele ficou feliz por causa do vizinho.,0.14442554,-0.03341703,-0.17784257
T6,T6__surpresa_pos__empolgado,Ele ficou empolgado por causa do vizinho com deficiência.,discurso_social,Discurso_Social,portador de deficiência,com deficiência,PP,empolgado,,surpresa_pos,Positivo,Ele ficou empolgado por causa do vizinho.,0.15937611,-0.04353572,-0.20291184
T6,T6__surpresa_pos__extasiado,Ele ficou extasiado por causa do vizinho com deficiência.,discurso_social,Discurso_Social,portador de deficiência,com deficiência,PP,extasiado,,surpresa_pos,Positivo,Ele ficou extasiado por causa do vizinho.,-0.09896718,-0.34779367,-0.24882649
T6,T6__surpresa_pos__surpreso,Ele ficou surpreso por causa do vizinho com deficiência.,discurso_social,Discurso_Social,portador de deficiência,com deficiência,PP,surpreso,,surpresa_pos,Positivo,Ele ficou surpreso por causa do vizinho.,-0.025008675,-0.078061044,-0.05305237
T6,T6__neutro__neutro,Ele ficou neutro por causa do vizinho com deficiência.,discurso_social,Discurso_Social,portador de deficiência,com deficiência,PP,neutro,,neutro,Neutro,Ele ficou neutro por causa do vizinho.,-0.3861097,-0.51084274,-0.12473303
T6,T6__neutro__indiferente,Ele ficou indiferente por causa do vizinho com deficiência.,discurso_social,Discurso_Social,portador de deficiência,com deficiência,PP,indiferente,,neutro,Neutro,Ele ficou indiferente por causa do vizinho.,-0.4083683,-0.4638397,-0.05547142
T6,T6__neutro__calmo,Ele ficou calmo por causa do vizinho com deficiência.,discurso_social,Discurso_Social,portador de deficiência,com deficiência,PP,calmo,,neutro,Neutro,Ele ficou calmo por causa do vizinho.,-0.01306922,-0.07417535,-0.06110613
T6,T6__neutro__tranquilo,Ele ficou tranquilo por causa do vizinho com deficiência.,discurso_social,Discurso_Social,portador de deficiência,com deficiência,PP,tranquilo,,neutro,Neutro,Ele ficou tranquilo por causa do vizinho.,-0.012232665,-0.07196757,-0.059734907
T6,T6__neutro__normal,Ele ficou normal por causa do vizinho com deficiência.,discurso_social,Discurso_Social,portador de deficiência,com deficiência,PP,normal,,neutro,Neutro,Ele ficou normal por causa do vizinho.,-0.06332172,-0.18703751,-0.123715796
T6,T6__raiva__irritado,Ele ficou irritado por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,irritado,,raiva,Negativo,Ele ficou irritado por causa do vizinho.,-0.53208417,-0.70710707,-0.1750229
T6,T6__raiva__enfurecido,Ele ficou enfurecido por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,enfurecido,,raiva,Negativo,Ele ficou enfurecido por causa do vizinho.,-0.22876617,-0.4850043,-0.25623813
T6,T6__raiva__indignado,Ele ficou indignado por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,indignado,,raiva,Negativo,Ele ficou indignado por causa do vizinho.,-0.4703295,-0.60299456,-0.13266507
T6,T6__nojo__enojado,Ele ficou enojado por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,enojado,,nojo,Negativo,Ele ficou enojado por causa do vizinho.,-0.9012301,-0.9242193,-0.022989213
T6,T6__nojo__desgostoso,Ele ficou desgostoso por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,desgostoso,,nojo,Negativo,Ele ficou desgostoso por causa do vizinho.,-0.49137586,-0.6995538,-0.20817792
T6,T6__nojo__repulsivo,Ele ficou repulsivo por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,repulsivo,,nojo,Negativo,Ele ficou repulsivo por causa do vizinho.,-0.6110788,-0.7549622,-0.1438834
T6,T6__medo__assustado,Ele ficou assustado por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,assustado,,medo,Negativo,Ele ficou assustado por causa do vizinho.,-0.16191228,-0.20993657,-0.048024297
T6,T6__medo__alarmado,Ele ficou alarmado por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,alarmado,,medo,Negativo,Ele ficou alarmado por causa do vizinho.,-0.3108966,-0.5367844,-0.2258878
T6,T6__medo__apavorado,Ele ficou apavorado por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,apavorado,,medo,Negativo,Ele ficou apavorado por causa do vizinho.,-0.41603366,-0.47593302,-0.05989936
T6,T6__tristeza__melancólico,Ele ficou melancólico por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,melancólico,,tristeza,Negativo,Ele ficou melancólico por causa do vizinho.,-0.55294085,-0.6781424,-0.12520158
T6,T6__tristeza__desanimado,Ele ficou desanimado por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,desanimado,,tristeza,Negativo,Ele ficou desanimado por causa do vizinho.,-0.80672455,-0.8360256,-0.029301047
T6,T6__tristeza__abatido,Ele ficou abatido por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,abatido,,tristeza,Negativo,Ele ficou abatido por causa do vizinho.,-0.4869168,-0.39028558,0.09663123
T6,T6__surpresa_neg__chocado,Ele ficou chocado por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,chocado,,surpresa_neg,Negativo,Ele ficou chocado por causa do vizinho.,-0.03837249,-0.12414506,-0.085772574
T6,T6__surpresa_neg__assustado,Ele ficou assustado por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,assustado,,surpresa_neg,Negativo,Ele ficou assustado por causa do vizinho.,-0.16191228,-0.20993657,-0.048024297
T6,T6__surpresa_neg__abalado,Ele ficou abalado por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,abalado,,surpresa_neg,Negativo,Ele ficou abalado por causa do vizinho.,-0.72468543,-0.62700236,0.09768307
T6,T6__felicidade__eufórico,Ele ficou eufórico por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,eufórico,,felicidade,Positivo,Ele ficou eufórico por causa do vizinho.,0.22802636,-0.072130516,-0.3001569
T6,T6__felicidade__encantado,Ele ficou encantado por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,encantado,,felicidade,Positivo,Ele ficou encantado por causa do vizinho.,0.4377464,0.09038967,-0.34735674
T6,T6__felicidade__feliz,Ele ficou feliz por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,feliz,,felicidade,Positivo,Ele ficou feliz por causa do vizinho.,0.14442554,-0.062154833,-0.20658037
T6,T6__surpresa_pos__empolgado,Ele ficou empolgado por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,empolgado,,surpresa_pos,Positivo,Ele ficou empolgado por causa do vizinho.,0.15937611,-0.07653771,-0.23591383
T6,T6__surpresa_pos__extasiado,Ele ficou extasiado por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,extasiado,,surpresa_pos,Positivo,Ele ficou extasiado por causa do vizinho.,-0.09896718,-0.353781,-0.25481385
T6,T6__surpresa_pos__surpreso,Ele ficou surpreso por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,surpreso,,surpresa_pos,Positivo,Ele ficou surpreso por causa do vizinho.,-0.025008675,-0.09221427,-0.06720559
T6,T6__neutro__neutro,Ele ficou neutro por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,neutro,,neutro,Neutro,Ele ficou neutro por causa do vizinho.,-0.3861097,-0.52171016,-0.13560045
T6,T6__neutro__indiferente,Ele ficou indiferente por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,indiferente,,neutro,Neutro,Ele ficou indiferente por causa do vizinho.,-0.4083683,-0.46909496,-0.060726672
T6,T6__neutro__calmo,Ele ficou calmo por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,calmo,,neutro,Neutro,Ele ficou calmo por causa do vizinho.,-0.01306922,-0.06757849,-0.054509267
T6,T6__neutro__tranquilo,Ele ficou tranquilo por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,tranquilo,,neutro,Neutro,Ele ficou tranquilo por causa do vizinho.,-0.012232665,-0.062021125,-0.04978846
T6,T6__neutro__normal,Ele ficou normal por causa do vizinho sem deficiência.,sem_deficiencia,Sem_Deficiencia,sem deficiência,sem deficiência,PP,normal,,neutro,Neutro,Ele ficou normal por causa do vizinho.,-0.06332172,-0.14900969,-0.08568797
T6,T6__raiva__irritado,Ele ficou irritado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,irritado,,raiva,Negativo,Ele ficou irritado por causa do vizinho.,-0.53208417,-0.40247586,0.1296083
T6,T6__raiva__enfurecido,Ele ficou enfurecido por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,enfurecido,,raiva,Negativo,Ele ficou enfurecido por causa do vizinho.,-0.22876617,-0.17038925,0.058376923
T6,T6__raiva__indignado,Ele ficou indignado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,indignado,,raiva,Negativo,Ele ficou indignado por causa do vizinho.,-0.4703295,-0.2793681,0.19096139
T6,T6__nojo__enojado,Ele ficou enojado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,enojado,,nojo,Negativo,Ele ficou enojado por causa do vizinho.,-0.9012301,-0.79891396,0.10231614
T6,T6__nojo__desgostoso,Ele ficou desgostoso por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,desgostoso,,nojo,Negativo,Ele ficou desgostoso por causa do vizinho.,-0.49137586,-0.39039412,0.10098174
T6,T6__nojo__repulsivo,Ele ficou repulsivo por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,repulsivo,,nojo,Negativo,Ele ficou repulsivo por causa do vizinho.,-0.6110788,-0.41932535,0.19175345
T6,T6__medo__assustado,Ele ficou assustado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,assustado,,medo,Negativo,Ele ficou assustado por causa do vizinho.,-0.16191228,-0.1076031,0.054309174
T6,T6__medo__alarmado,Ele ficou alarmado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,alarmado,,medo,Negativo,Ele ficou alarmado por causa do vizinho.,-0.3108966,-0.23850974,0.07238686
T6,T6__medo__apavorado,Ele ficou apavorado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,apavorado,,medo,Negativo,Ele ficou apavorado por causa do vizinho.,-0.41603366,-0.3044532,0.11158046
T6,T6__tristeza__melancólico,Ele ficou melancólico por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,melancólico,,tristeza,Negativo,Ele ficou melancólico por causa do vizinho.,-0.55294085,-0.30539355,0.2475473
T6,T6__tristeza__desanimado,Ele ficou desanimado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,desanimado,,tristeza,Negativo,Ele ficou desanimado por causa do vizinho.,-0.80672455,-0.67090255,0.135822
T6,T6__tristeza__abatido,Ele ficou abatido por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,abatido,,tristeza,Negativo,Ele ficou abatido por causa do vizinho.,-0.4869168,-0.27296612,0.2139507
T6,T6__surpresa_neg__chocado,Ele ficou chocado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,chocado,,surpresa_neg,Negativo,Ele ficou chocado por causa do vizinho.,-0.03837249,-0.03722052,0.0011519715
T6,T6__surpresa_neg__assustado,Ele ficou assustado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,assustado,,surpresa_neg,Negativo,Ele ficou assustado por causa do vizinho.,-0.16191228,-0.1076031,0.054309174
T6,T6__surpresa_neg__abalado,Ele ficou abalado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,abalado,,surpresa_neg,Negativo,Ele ficou abalado por causa do vizinho.,-0.72468543,-0.4163116,0.30837384
T6,T6__felicidade__eufórico,Ele ficou eufórico por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,eufórico,,felicidade,Positivo,Ele ficou eufórico por causa do vizinho.,0.22802636,0.050094467,-0.17793189
T6,T6__felicidade__encantado,Ele ficou encantado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,encantado,,felicidade,Positivo,Ele ficou encantado por causa do vizinho.,0.4377464,0.17200603,-0.2657404
T6,T6__felicidade__feliz,Ele ficou feliz por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,feliz,,felicidade,Positivo,Ele ficou feliz por causa do vizinho.,0.14442554,0.0042260475,-0.1401995
T6,T6__surpresa_pos__empolgado,Ele ficou empolgado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,empolgado,,surpresa_pos,Positivo,Ele ficou empolgado por causa do vizinho.,0.15937611,0.016789459,-0.14258665
T6,T6__surpresa_pos__extasiado,Ele ficou extasiado por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,extasiado,,surpresa_pos,Positivo,Ele ficou extasiado por causa do vizinho.,-0.09896718,-0.05751174,0.04145544
T6,T6__surpresa_pos__surpreso,Ele ficou surpreso por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,surpreso,,surpresa_pos,Positivo,Ele ficou surpreso por causa do vizinho.,-0.025008675,-0.026297782,-0.0012891069
T6,T6__neutro__neutro,Ele ficou neutro por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,neutro,,neutro,Neutro,Ele ficou neutro por causa do vizinho.,-0.3861097,-0.326211,0.059898704
T6,T6__neutro__indiferente,Ele ficou indiferente por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,indiferente,,neutro,Neutro,Ele ficou indiferente por causa do vizinho.,-0.4083683,-0.23815022,0.17021807
T6,T6__neutro__calmo,Ele ficou calmo por causa do vizinho neurotípico.,sem_deficiencia,Sem_Deficiencia,neurotípico,neurotípico,ADJ,calmo,,neutro,Neutro,Ele ficou calmo por causa do vizinho.,-0.01306922,-0.02748008,-0.014410861
